Date,Price,Open,High,Low,Vol.,Change %
3/7/2001,1069.8,1097.4,1097.4,1066.05,30.62B,-2.81%
4/7/2001,1067.95,1068.05,1074.6,1062.2,26.71B,-0.17%
5/7/2001,1069.75,1068.35,1079.35,1066.95,27.27B,0.17%
6/7/2001,1065.1,1069.15,1069.15,1059.6,23.38B,-0.43%
9/7/2001,1059.5,1064.8,1064.8,1052.1,18.02B,-0.53%
10/7/2001,1072.05,1059.95,1078.1,1059.25,21.88B,1.18%
11/7/2001,1083.65,1072.15,1088.5,1068.35,24.69B,1.08%
12/7/2001,1105.5,1083.8,1109,1083.8,37.17B,2.02%
13-07-2001,1110.45,1105.7,1127.15,1103.3,39.25B,0.45%
16-07-2001,1105.55,1110.35,1116.7,1102.45,28.11B,-0.44%
17-07-2001,1103.1,1103.55,1106.05,1092.5,23.68B,-0.22%
18-07-2001,1091.95,1103.1,1108.45,1088.1,26.61B,-1.01%
19-07-2001,1085.9,1091.35,1091.35,1079.55,29.24B,-0.55%
20-07-2001,1077.7,1085.95,1089.95,1072.75,28.96B,-0.76%
23-07-2001,1070.65,1076.15,1076.15,1063.4,1.40B,-0.65%
24-07-2001,1072.55,1065.95,1074.75,1064.5,22.14B,0.18%
25-07-2001,1064.2,1072.45,1073.95,1062.15,27.92B,-0.78%
26-07-2001,1053.4,1063.9,1066.55,1050.15,32.44B,-1.01%
27-07-2001,1051.7,1053.2,1061.2,1046.9,28.24B,-0.16%
30-07-2001,1061.45,1051.45,1062.8,1050.9,26.46B,0.93%
31-07-2001,1072.85,1061.45,1076.35,1053.6,34.61B,1.07%
1/8/2001,1063.15,1073,1077.7,1059.75,53.43B,-0.90%
2/8/2001,1066,1064.25,1070.05,1059.55,43.29B,0.27%
3/8/2001,1074.6,1066.4,1077.55,1066.2,43.83B,0.81%
6/8/2001,1075.25,1074.2,1082.4,1072.55,37.04B,0.06%
7/8/2001,1072.1,1074.35,1079.3,1070.2,26.87B,-0.29%
8/8/2001,1068,1071.75,1072.1,1059.55,28.80B,-0.38%
9/8/2001,1070.65,1068.1,1072.6,1061.4,26.83B,0.25%
10/8/2001,1071.15,1070.65,1076.7,1069.05,25.91B,0.05%
13-08-2001,1063,1070.95,1081.4,1061.05,21.61B,-0.76%
14-08-2001,1075.5,1063.05,1076.6,1062.2,42.86B,1.18%
16-08-2001,1078.95,1075.2,1083.7,1072.95,48.32B,0.32%
17-08-2001,1069.2,1079,1084,1067.6,51.09B,-0.90%
20-08-2001,1063.75,1062.5,1067.95,1061,30.73B,-0.51%
21-08-2001,1068.7,1063.65,1071.2,1062.3,34.64B,0.47%
23-08-2001,1071.5,1068.7,1079,1065.7,29.66B,0.26%
24-08-2001,1069.15,1071.5,1076.7,1064.9,42.20B,-0.22%
27-08-2001,1072.55,1064.05,1078.35,1064.05,35.80B,0.32%
28-08-2001,1070.65,1072.35,1076.85,1069.6,31.74B,-0.18%
29-08-2001,1067.45,1070.55,1074.5,1066.45,28.19B,-0.30%
30-08-2001,1064.15,1068.3,1070.25,1061.9,38.78B,-0.31%
31-08-2001,1053.75,1064.1,1064.1,1051.75,34.37B,-0.98%
3/9/2001,1048.05,1054.65,1059.9,1046.35,29.92B,-0.54%
4/9/2001,1048.2,1048.2,1053.25,1043.3,39.74B,0.01%
5/9/2001,1045,1047.25,1051.55,1043.3,35.51B,-0.31%
6/9/2001,1036.1,1047.7,1048.2,1033.4,47.39B,-0.85%
7/9/2001,1035.2,1036.35,1037.35,1026.45,49.22B,-0.09%
10/9/2001,1033.4,1035,1045.3,1031.45,36.06B,-0.17%
11/9/2001,1023.4,1033.35,1037.45,1020.7,36.49B,-0.97%
12/9/2001,982.2,1023.25,1023.25,957.95,34.98B,-4.03%
13-09-2001,971.7,982.2,993.05,969,41.79B,-1.07%
14-09-2001,919.7,972.05,974.5,902.7,49.97B,-5.35%
17-09-2001,872.25,916.15,916.15,861.05,46.03B,-5.16%
18-09-2001,900.2,872.15,910.35,868.5,71.87B,3.20%
19-09-2001,912.2,899.7,915,899.7,52.49B,1.33%
20-09-2001,898.8,910.2,910.35,873.7,55.77B,-1.47%
21-09-2001,854.2,903.75,903.75,849.95,47.90B,-4.96%
24-09-2001,869.05,853,878.6,853,48.76B,1.74%
25-09-2001,861.4,869.15,893.35,858.85,54.35B,-0.88%
26-09-2001,873.7,861.35,877,859.2,52.83B,1.43%
27-09-2001,890,873.15,893.05,868.3,51.71B,1.87%
28-09-2001,913.85,891.75,922.55,891,63.99B,2.68%
1/10/2001,910.1,914.65,919.2,905.5,49.60B,-0.41%
3/10/2001,899.65,910.05,915.05,896.25,40.48B,-1.15%
4/10/2001,911.65,899.65,914.25,899.65,47.79B,1.33%
5/10/2001,914.6,911.6,919.75,903.05,38.68B,0.32%
8/10/2001,901.95,911.2,913.05,884.65,36.38B,-1.38%
9/10/2001,912.7,903,914.3,902.55,36.54B,1.19%
10/10/2001,940.35,915.5,942.8,912.9,53.38B,3.03%
11/10/2001,954.9,940.45,959.75,940.45,49.85B,1.55%
12/10/2001,960.4,958.4,969.9,956.85,55.20B,0.58%
15-10-2001,963.4,963.65,966.15,954.35,43.54B,0.31%
16-10-2001,971.25,963.4,973.25,962.5,47.17B,0.81%
17-10-2001,986.25,971.95,989.05,971.95,53.22B,1.54%
18-10-2001,972.05,984.2,984.5,969.35,42.71B,-1.44%
19-10-2001,976.65,972.2,981,970.85,38.88B,0.47%
22-10-2001,976.4,980.05,994.15,973.2,44.25B,-0.03%
23-10-2001,993.2,976.75,994.15,976.55,51.83B,1.72%
24-10-2001,991.2,992.95,1000.95,987.4,59.40B,-0.20%
25-10-2001,983.2,991.25,998,979.95,60.24B,-0.81%
29-10-2001,977.45,983.15,996.6,974.05,37.91B,-0.58%
30-10-2001,963.1,977.35,977.35,960.5,46.82B,-1.47%
31-10-2001,971.9,962.85,976.4,959.35,48.40B,0.91%
1/11/2001,994,973.55,997.3,973.55,53.18B,2.27%
2/11/2001,997.6,994.25,1009.55,991.95,57.61B,0.36%
5/11/2001,991.05,997.25,1001.3,987.85,44.01B,-0.66%
6/11/2001,1001.9,991.2,1007.4,991.15,50.53B,1.09%
7/11/2001,987.5,1001.95,1014.1,984.45,44.84B,-1.44%
8/11/2001,997.7,987.5,1001.15,985.75,51.43B,1.03%
9/11/2001,1004.05,999.1,1008.95,999.1,62.74B,0.64%
12/11/2001,1010.9,1004.55,1014.25,1003.6,46.43B,0.68%
13-11-2001,1005.4,1010.95,1013.25,999.85,43.47B,-0.54%
14-11-2001,1015.8,1005.45,1017.2,1004.7,13.83B,1.03%
15-11-2001,1035.7,1016.05,1038.35,1015.15,50.50B,1.96%
19-11-2001,1068.15,1034.2,1072,1032.85,73.04B,3.13%
20-11-2001,1050.2,1067.3,1082.4,1046.15,72.22B,-1.68%
21-11-2001,1056.35,1050.4,1064.85,1046.3,57.52B,0.59%
22-11-2001,1062.45,1056.45,1075.9,1056.45,60.06B,0.58%
23-11-2001,1059,1063.05,1075.05,1057.3,54.53B,-0.32%
26-11-2001,1080.6,1059.25,1084.65,1059.25,52.43B,2.04%
27-11-2001,1076.05,1087.6,1097.6,1071.05,67.61B,-0.42%
28-11-2001,1070.8,1076.15,1082.3,1067.65,58.92B,-0.49%
29-11-2001,1067.15,1070.3,1071,1063,60.88B,-0.34%
3/12/2001,1065.4,1067.2,1074.5,1063.25,53.29B,-0.16%
4/12/2001,1077.7,1066.05,1082.6,1065.65,58.42B,1.15%
5/12/2001,1104.55,1077.95,1107.15,1077.95,67.35B,2.49%
6/12/2001,1110.45,1105.1,1132.65,1105.1,77.04B,0.53%
7/12/2001,1112.3,1110.9,1122.65,1109.65,59.28B,0.17%
10/12/2001,1115.25,1112.15,1123.55,1112.15,54.63B,0.27%
11/12/2001,1110.2,1112.15,1122.85,1107.7,69.18B,-0.45%
12/12/2001,1107.65,1110.65,1121.55,1104.75,54.12B,-0.23%
13-12-2001,1098.75,1107.75,1114.15,1069.95,66.16B,-0.80%
14-12-2001,1087.85,1098.65,1102.9,1082.75,41.87B,-0.99%
18-12-2001,1082.3,1089.9,1098,1071.35,47.04B,-0.51%
19-12-2001,1060.75,1082.5,1086.35,1057.1,49.99B,-1.99%
20-12-2001,1062,1060.45,1064.8,1047.5,55.79B,0.12%
21-12-2001,1050.85,1061.8,1061.8,1043.65,47.17B,-1.05%
24-12-2001,1048.5,1051,1055,1032.6,41.90B,-0.22%
26-12-2001,1034.25,1048.9,1058.3,1030.5,42.61B,-1.36%
27-12-2001,1020,1033.85,1037.7,1017.35,60.27B,-1.38%
28-12-2001,1033.8,1019.9,1036.35,1010.45,56.36B,1.35%
31-12-2001,1059.05,1033.9,1062.3,1033.9,53.15B,2.44%
1/1/2002,1055.3,1058.85,1071.15,1052.05,43.95B,-0.35%
2/1/2002,1060.75,1054.95,1065.25,1054.1,49.61B,0.52%
3/1/2002,1072.25,1063.45,1074.85,1062.9,61.87B,1.08%
4/1/2002,1096.2,1072.4,1099.25,1072.4,74.41B,2.23%
7/1/2002,1100.15,1093.05,1111.55,1093.05,61.39B,0.36%
8/1/2002,1109.9,1100.55,1114.55,1097.9,67.83B,0.89%
9/1/2002,1102.8,1110,1119.4,1098.7,74.87B,-0.64%
10/1/2002,1098.2,1098.8,1105.35,1093.6,68.96B,-0.42%
11/1/2002,1088.55,1098.15,1105.9,1073.45,71.15B,-0.88%
14-01-2002,1109.8,1089.45,1118.5,1089.45,60.42B,1.95%
15-01-2002,1094.15,1109.45,1112.6,1090.2,55.22B,-1.41%
16-01-2002,1090.3,1094.15,1104.8,1085.3,59.75B,-0.35%
17-01-2002,1109.2,1090.25,1116.05,1078.95,83.52B,1.73%
18-01-2002,1093.15,1109.55,1121.75,1089.05,84.63B,-1.45%
21-01-2002,1091.35,1093.25,1099.8,1082.65,64.35B,-0.16%
22-01-2002,1092.85,1091.35,1099,1090,55.75B,0.14%
23-01-2002,1089.4,1092.85,1096.95,1087.5,53.73B,-0.32%
24-01-2002,1085.3,1089.6,1098.6,1081.7,47.72B,-0.38%
25-01-2002,1080.1,1085.85,1089.7,1077,59.84B,-0.48%
28-01-2002,1071.35,1083.25,1088.75,1068.7,49.77B,-0.81%
29-01-2002,1071.65,1071.35,1076.45,1068.85,58.95B,0.03%
30-01-2002,1067.45,1072.85,1072.85,1058.8,50.69B,-0.39%
31-01-2002,1075.4,1067.65,1082,1067.65,66.03B,0.74%
1/2/2002,1081.65,1076.95,1088.05,1076.95,58.40B,0.58%
4/2/2002,1076.9,1083.05,1086.95,1074.15,57.89B,-0.44%
5/2/2002,1074.25,1076.25,1081.2,1069.4,68.53B,-0.25%
6/2/2002,1113.1,1074.4,1117.1,1074,73.87B,3.62%
7/2/2002,1110.45,1114.85,1130.95,1104.3,93.83B,-0.24%
8/2/2002,1123.75,1112.8,1131.85,1104.45,73.01B,1.20%
11/2/2002,1131.55,1124.85,1144.15,1124.85,61.16B,0.69%
12/2/2002,1129.5,1131.95,1143.3,1125.55,59.33B,-0.18%
13-02-2002,1135.1,1129.8,1142.3,1129.6,55.75B,0.50%
14-02-2002,1150,1135.5,1151.65,1133.85,60.60B,1.31%
15-02-2002,1159.95,1150.65,1164.1,1150.3,67.68B,0.87%
18-02-2002,1172.85,1159.85,1177.05,1156.7,59.70B,1.11%
19-02-2002,1158.9,1172.85,1178.1,1155.1,59.28B,-1.19%
20-02-2002,1145.95,1158.45,1158.45,1134.65,49.63B,-1.12%
21-02-2002,1149.85,1146.05,1158.05,1146.05,34.46B,0.34%
22-02-2002,1163.5,1149.85,1165.7,1145.5,53.39B,1.19%
25-02-2002,1165.45,1163.65,1167.6,1155.45,51.75B,0.17%
26-02-2002,1189.4,1165.75,1192.65,1165.75,67.00B,2.06%
27-02-2002,1189.2,1190.15,1205.95,1180,76.05B,-0.02%
28-02-2002,1142.05,1189.6,1197,1135.2,104.26B,-3.96%
1/3/2002,1178,1142.05,1181.25,1135.45,68.82B,3.15%
4/3/2002,1177.35,1178.45,1201.1,1172.3,74.30B,-0.06%
5/3/2002,1178.5,1176.4,1193.1,1175.15,63.43B,0.10%
6/3/2002,1172.6,1176.55,1182.65,1162.75,61.49B,-0.50%
7/3/2002,1193.05,1173.6,1195.2,1173.6,50.21B,1.74%
8/3/2002,1187.65,1193.6,1199.6,1182.55,50.28B,-0.45%
11/3/2002,1167.85,1187.5,1192.75,1164.55,50.59B,-1.67%
12/3/2002,1150.45,1167.85,1171.2,1144.3,50.38B,-1.49%
13-03-2002,1157.05,1150.2,1165.4,1143.55,41.96B,0.57%
14-03-2002,1159.45,1156.85,1163.65,1153.15,31.82B,0.21%
15-03-2002,1169.75,1159.6,1173.75,1159.6,61.76B,0.89%
18-03-2002,1169.3,1169.95,1184.7,1163.75,44.60B,-0.04%
19-03-2002,1152.15,1169.4,1170.8,1150.3,40.01B,-1.47%
20-03-2002,1155.6,1152.05,1158.95,1148.5,41.28B,0.30%
21-03-2002,1144.2,1155.55,1155.55,1141.05,32.47B,-0.99%
22-03-2002,1138.45,1144.5,1148.65,1135.9,36.79B,-0.50%
26-03-2002,1123.05,1138.1,1140.2,1117.85,32.69B,-1.35%
27-03-2002,1123.35,1130,1134.1,1121.35,41.55B,0.03%
28-03-2002,1129.55,1123.6,1138.45,1123.6,55.36B,0.55%
1/4/2002,1138.95,1129.85,1143.3,1129.85,41.46B,0.83%
2/4/2002,1136.95,1138.8,1147.3,1132.3,50.73B,-0.18%
3/4/2002,1123.5,1136.6,1136.9,1121.45,39.86B,-1.18%
4/4/2002,1145.9,1124.05,1149.65,1123.9,49.47B,1.99%
5/4/2002,1141.95,1146.05,1153.3,1139.9,40.19B,-0.34%
8/4/2002,1135.25,1141.9,1147.9,1134,31.26B,-0.59%
9/4/2002,1126.7,1135.15,1137.45,1122.1,37.26B,-0.75%
10/4/2002,1138.5,1126.7,1140.25,1125.75,48.37B,1.05%
11/4/2002,1143.6,1138.55,1150.2,1138.55,48.51B,0.45%
12/4/2002,1146.5,1143.25,1151.55,1138.65,38.87B,0.25%
15-04-2002,1134.15,1146.55,1152.55,1130.45,32.84B,-1.08%
16-04-2002,1118.75,1130.8,1133.5,1116.65,32.53B,-1.36%
17-04-2002,1125.1,1119,1136.6,1118.95,34.38B,0.57%
18-04-2002,1129,1125.25,1135,1123.8,34.22B,0.35%
19-04-2002,1100.3,1125.55,1127.05,1097.6,42.13B,-2.54%
22-04-2002,1104.15,1100.5,1107.2,1088.05,38.34B,0.35%
23-04-2002,1106,1104,1108.8,1095,39.72B,0.17%
24-04-2002,1110.6,1106.25,1116.85,1105.7,40.70B,0.42%
25-04-2002,1094.3,1110.65,1113.85,1089,44.99B,-1.47%
26-04-2002,1097.4,1094.25,1103.35,1094.1,30.87B,0.28%
29-04-2002,1074.2,1097.55,1098.65,1073.3,41.59B,-2.11%
30-04-2002,1084.5,1074.25,1085.75,1073.4,35.80B,0.96%
2/5/2002,1093.3,1084.8,1101.1,1084.8,44.41B,0.81%
3/5/2002,1096.95,1093.4,1098.6,1091.5,34.20B,0.33%
6/5/2002,1100.95,1096.95,1102.05,1096.25,33.07B,0.36%
7/5/2002,1110.7,1100.9,1111.85,1096.65,34.36B,0.89%
8/5/2002,1117.6,1110.7,1122.7,1110.7,38.16B,0.62%
9/5/2002,1127.6,1117.7,1136.55,1117.7,41.84B,0.89%
10/5/2002,1116.4,1127.05,1127.3,1111.15,39.47B,-0.99%
13-05-2002,1119.65,1116.8,1121.95,1114.2,35.78B,0.29%
14-05-2002,1115.1,1119.95,1125.95,1111.45,45.79B,-0.41%
15-05-2002,1107.8,1115.15,1121.5,1102.65,43.83B,-0.65%
16-05-2002,1092.8,1108.25,1111.25,1089.85,48.84B,-1.35%
17-05-2002,1090.65,1092.8,1099.75,1079.95,55.62B,-0.20%
20-05-2002,1074.35,1091.7,1097.95,1071.35,43.65B,-1.49%
21-05-2002,1049.2,1074.75,1074.85,1028.25,69.84B,-2.34%
22-05-2002,1045.3,1049.5,1050.9,1035.5,50.69B,-0.37%
23-05-2002,1026.75,1045.2,1045.35,1024.3,40.36B,-1.77%
24-05-2002,1067,1026.9,1069.2,1026.9,51.00B,3.92%
27-05-2002,1062.7,1067,1071.5,1054.1,45.84B,-0.40%
28-05-2002,1038.2,1061.9,1062.3,1034.1,47.30B,-2.31%
29-05-2002,1041.65,1038.2,1047.95,1026.5,59.43B,0.33%
30-05-2002,1032.15,1041.4,1049.95,1030.1,56.75B,-0.91%
31-05-2002,1028.8,1032.5,1037.7,1020.1,48.91B,-0.32%
3/6/2002,1039.75,1029.25,1047.25,1029.25,35.08B,1.06%
4/6/2002,1045.4,1040.15,1047.4,1036.55,31.09B,0.54%
5/6/2002,1064.2,1045.55,1067.5,1045,48.38B,1.80%
6/6/2002,1064.35,1064.15,1072,1055.5,49.92B,0.01%
7/6/2002,1048.8,1063.75,1063.75,1044.35,34.43B,-1.46%
10/6/2002,1069.9,1049.95,1072.5,1049.95,36.19B,2.01%
11/6/2002,1097.05,1070.95,1099.5,1070.55,57.80B,2.54%
12/6/2002,1092.8,1097.15,1100.45,1088.5,45.73B,-0.39%
13-06-2002,1082.85,1093,1102.05,1080.8,36.92B,-0.91%
14-06-2002,1085.7,1081.75,1087.6,1079.45,45.12B,0.26%
17-06-2002,1088.9,1085.8,1097.55,1085.7,35.01B,0.29%
18-06-2002,1074.95,1088.9,1097.4,1073.75,38.29B,-1.28%
19-06-2002,1062.9,1074.7,1079.2,1056.45,46.37B,-1.12%
20-06-2002,1070.05,1063.1,1074,1056.25,44.43B,0.67%
21-06-2002,1062.55,1069.5,1069.8,1058.95,36.40B,-0.70%
24-06-2002,1061.85,1065.6,1065.6,1054.45,29.00B,-0.07%
25-06-2002,1055.4,1061.9,1063.3,1048.55,48.99B,-0.61%
26-06-2002,1044.2,1055.35,1061.05,1042.2,38.08B,-1.06%
27-06-2002,1048.55,1044.5,1053.7,1044,50.09B,0.42%
28-06-2002,1057.8,1049.4,1068.9,1049.4,42.67B,0.88%
1/7/2002,1068.95,1058,1070.15,1058,31.62B,1.05%
2/7/2002,1068.05,1067.9,1071.7,1064.95,42.06B,-0.08%
3/7/2002,1069.9,1067.8,1074,1065.55,39.63B,0.17%
4/7/2002,1070.55,1069.95,1078.55,1068.4,39.80B,0.06%
5/7/2002,1073.8,1071,1076.2,1067.45,31.66B,0.30%
8/7/2002,1082.05,1074,1085.3,1072.9,41.66B,0.77%
9/7/2002,1080.3,1081.9,1083.65,1077.55,39.64B,-0.16%
10/7/2002,1071.7,1081.55,1087.4,1069.45,40.20B,-0.80%
11/7/2002,1056.6,1070.95,1070.95,1055.3,36.45B,-1.41%
12/7/2002,1058.25,1057.1,1064.9,1054.9,31.40B,0.16%
15-07-2002,1048,1057.95,1058.45,1043.3,30.06B,-0.97%
16-07-2002,1035.95,1047.9,1051.85,1033.95,41.56B,-1.15%
17-07-2002,1032.55,1035.95,1037.5,1025,36.54B,-0.33%
18-07-2002,1041.3,1032.55,1044,1032.55,32.85B,0.85%
19-07-2002,1035.9,1041.35,1041.5,1032.25,38.25B,-0.52%
22-07-2002,1012,1035.2,1035.2,1009,38.10B,-2.31%
23-07-2002,1021.9,1012.05,1023.65,1005.75,48.05B,0.98%
24-07-2002,1004.05,1021.8,1022.2,1001.9,43.16B,-1.75%
25-07-2002,1001.55,1004.2,1021.3,997.85,77.64B,-0.25%
26-07-2002,973.5,1001.05,1001.05,972.55,59.58B,-2.80%
29-07-2002,971.65,973,977.95,953.15,55.21B,-0.19%
30-07-2002,960.65,973,987.5,956.8,54.99B,-1.13%
31-07-2002,958.9,960.3,964.1,943.6,58.53B,-0.18%
1/8/2002,957.7,959.2,972.05,954.15,43.35B,-0.13%
2/8/2002,954.75,957.55,957.55,935.55,42.40B,-0.31%
5/8/2002,963.25,954.9,966.5,953.9,42.32B,0.89%
6/8/2002,966.65,963.3,969.55,955.4,40.64B,0.35%
7/8/2002,969.1,967.7,978.6,966.55,44.12B,0.25%
8/8/2002,953.55,969.15,971.75,951.2,42.63B,-1.60%
9/8/2002,961.95,953.8,963.85,948,53.34B,0.88%
12/8/2002,969.85,961.15,971.55,961.15,38.88B,0.82%
13-08-2002,976.05,970.4,977.2,969.9,26.76B,0.64%
14-08-2002,969.65,976.05,976.25,967.25,40.79B,-0.66%
16-08-2002,979.25,970.75,981.2,968.35,33.89B,0.99%
19-08-2002,979.85,979.4,983.55,978.2,29.70B,0.06%
20-08-2002,988.55,979.75,990.85,979.05,41.50B,0.89%
21-08-2002,988.45,988.6,994.25,984.35,55.11B,-0.01%
22-08-2002,985.7,988.55,995.3,983.45,40.65B,-0.28%
23-08-2002,995.2,985.75,996.4,984.7,39.91B,0.96%
26-08-2002,998.85,992.4,1001.45,986.15,45.09B,0.37%
27-08-2002,987.7,998.85,1003.3,985.7,54.47B,-1.12%
28-08-2002,985.7,987.35,988.1,981.1,44.21B,-0.20%
29-08-2002,987.25,985.85,989.4,981.45,75.08B,0.16%
30-08-2002,1010.6,987.65,1012.75,986.7,70.53B,2.37%
2/9/2002,1013.5,1010.9,1024.65,1010.85,56.39B,0.29%
3/9/2002,1001.1,1013.65,1014.8,999.4,44.81B,-1.22%
4/9/2002,1006.95,1000.7,1008.8,990.85,53.16B,0.58%
5/9/2002,1008.6,1006.9,1013.45,1004.2,57.44B,0.16%
6/9/2002,995.2,1008.45,1008.45,992.7,45.01B,-1.33%
9/9/2002,998.55,992.05,1005.85,985.25,51.87B,0.34%
11/9/2002,998.85,998.6,1002.35,993.35,44.18B,0.03%
12/9/2002,1001.65,998.95,1005.15,998.8,43.06B,0.28%
13-09-2002,992,1001.4,1001.4,989.85,31.25B,-0.96%
16-09-2002,985.75,991.75,997,983.55,30.55B,-0.63%
17-09-2002,994.9,985.75,996.8,985.75,35.81B,0.93%
18-09-2002,983.6,994.15,994.15,981.6,35.93B,-1.14%
19-09-2002,976.05,983.45,985.25,970.8,40.46B,-0.77%
20-09-2002,969.6,975.6,975.6,960.7,46.97B,-0.66%
23-09-2002,970.3,969.85,974.75,967.35,39.80B,0.07%
24-09-2002,966.2,969.95,969.95,960.2,40.93B,-0.42%
25-09-2002,970.05,964.65,971.85,960.5,44.11B,0.40%
26-09-2002,969.9,970.1,976.25,968.25,29.51B,-0.02%
27-09-2002,976.45,969.95,978,969.25,48.53B,0.68%
30-09-2002,963.15,976.15,976.15,961.55,38.96B,-1.36%
1/10/2002,955.2,961.15,964.2,950.3,43.09B,-0.83%
3/10/2002,948.2,955.35,957.9,945.8,41.04B,-0.73%
4/10/2002,948.2,948.1,951.8,944.5,44.51B,0.00%
7/10/2002,954.75,947.8,956.35,946.25,40.19B,0.69%
8/10/2002,960.8,954.8,963.15,952.5,54.86B,0.63%
9/10/2002,954.75,960.85,968.75,952.95,46.56B,-0.63%
10/10/2002,958.45,954.8,960.45,945,47.79B,0.39%
11/10/2002,971.05,958.45,973.5,958.45,50.97B,1.31%
14-10-2002,972.45,971.5,976.5,969,40.66B,0.14%
16-10-2002,973.6,972.9,983.6,971.7,49.81B,0.12%
17-10-2002,973.3,973.7,976.05,966.55,56.77B,-0.03%
18-10-2002,971.65,973.8,982.5,968.8,52.62B,-0.17%
21-10-2002,967.35,971.75,976.2,965.65,32.91B,-0.44%
22-10-2002,962.5,967.5,976.35,961.65,35.38B,-0.50%
23-10-2002,957.35,962.9,963.75,955.45,50.46B,-0.54%
24-10-2002,946.9,957.7,959.8,945,38.78B,-1.09%
25-10-2002,932.2,946.8,946.8,929.25,50.21B,-1.55%
28-10-2002,922.7,932.35,934.9,920.1,41.86B,-1.02%
29-10-2002,936.9,922.55,939.7,921.65,63.15B,1.54%
30-10-2002,937.75,936.15,944.35,935.9,59.33B,0.09%
31-10-2002,951.4,937.35,953.3,937.05,101.28B,1.46%
1/11/2002,951.45,951.45,956.95,946.4,81.89B,0.01%
4/11/2002,962.1,951.6,965.5,951.6,20.40B,1.12%
5/11/2002,962.3,962.85,963.7,957.2,46.55B,0.02%
7/11/2002,960.7,962.35,970.2,957.95,61.35B,-0.17%
8/11/2002,956.95,960.5,960.95,954.35,47.45B,-0.39%
11/11/2002,954.05,957.55,958.55,952.1,43.59B,-0.30%
12/11/2002,959.85,953.9,960.85,948.05,44.78B,0.61%
13-11-2002,962.65,960.35,965.75,956.9,50.76B,0.29%
14-11-2002,971.9,964.15,974.1,963.5,62.90B,0.96%
15-11-2002,990.35,972.3,992.05,972.3,71.31B,1.90%
18-11-2002,996.85,990.35,1000.3,989.05,65.78B,0.66%
20-11-2002,1001.6,996.85,1007.2,992.3,79.53B,0.48%
21-11-2002,1008.75,1001.8,1012.75,1001.8,70.83B,0.71%
22-11-2002,1020.15,1009.5,1026,1009.5,82.80B,1.13%
25-11-2002,1026.2,1020.9,1030.35,1017.5,65.20B,0.59%
26-11-2002,1036.15,1026.4,1040.45,1026,78.13B,0.97%
27-11-2002,1031.1,1036.35,1042.2,1027.7,68.62B,-0.49%
28-11-2002,1049.7,1031.25,1051.75,1031.25,75.69B,1.80%
29-11-2002,1050.15,1049.55,1057.45,1040.95,62.33B,0.04%
2/12/2002,1067.9,1050.15,1070.15,1050.15,74.96B,1.69%
3/12/2002,1055,1067.7,1075.75,1051.8,76.92B,-1.21%
4/12/2002,1036.4,1055.75,1055.75,1034.1,63.80B,-1.76%
5/12/2002,1045.95,1036.75,1052.45,1036.75,66.83B,0.92%
6/12/2002,1069.8,1047.55,1072.25,1047.55,86.98B,2.28%
9/12/2002,1058.65,1070.5,1085.75,1054.95,98.47B,-1.04%
10/12/2002,1063.7,1058.35,1066.1,1045.65,74.26B,0.48%
11/12/2002,1069.75,1064.1,1076.95,1062.3,75.86B,0.57%
12/12/2002,1077,1069.95,1078.85,1066.8,64.37B,0.68%
13-12-2002,1086.2,1074.45,1087.35,1074.45,59.30B,0.85%
16-12-2002,1078.45,1089,1100,1075.55,66.32B,-0.71%
17-12-2002,1073.25,1078.7,1084.95,1069,54.16B,-0.48%
18-12-2002,1077.95,1073.2,1083.65,1072.85,58.44B,0.44%
19-12-2002,1076,1077.85,1079.9,1070.5,60.43B,-0.18%
20-12-2002,1079.3,1075.45,1084.95,1075.4,48.15B,0.31%
23-12-2002,1076,1079.3,1082.6,1073.35,39.10B,-0.31%
24-12-2002,1085,1075.95,1087,1072.65,46.07B,0.84%
26-12-2002,1094.8,1085.05,1100.4,1085.05,70.34B,0.90%
27-12-2002,1098.4,1095.65,1103.95,1095.6,61.40B,0.33%
30-12-2002,1091.95,1095.8,1095.8,1084.35,47.67B,-0.59%
31-12-2002,1093.5,1091.85,1100.1,1091.7,46.47B,0.14%
1/1/2003,1100.15,1093.6,1102.1,1093.6,38.96B,0.61%
2/1/2003,1093.05,1100.55,1105.6,1091.2,63.89B,-0.65%
3/1/2003,1089.6,1094.45,1099.85,1087.3,61.48B,-0.32%
6/1/2003,1084.35,1089.75,1093.05,1081.25,47.35B,-0.48%
7/1/2003,1081.8,1084.4,1089.85,1078.95,53.73B,-0.24%
8/1/2003,1089.35,1082.4,1091.45,1082.3,51.03B,0.70%
9/1/2003,1097.35,1089.75,1099.15,1087.75,44.48B,0.73%
10/1/2003,1080.25,1097.6,1103.25,1077.4,54.05B,-1.56%
13-01-2003,1073.75,1080.25,1080.4,1070.75,46.77B,-0.60%
14-01-2003,1078.95,1072.7,1080.8,1070.3,44.51B,0.48%
15-01-2003,1085,1077.9,1087.5,1077.8,45.49B,0.56%
16-01-2003,1088.35,1085.05,1091.35,1083.95,45.42B,0.31%
17-01-2003,1086.5,1089.3,1090.25,1083.2,47.50B,-0.17%
20-01-2003,1076.35,1086.25,1087,1074.2,44.28B,-0.93%
21-01-2003,1077.9,1076.3,1080.5,1074.1,50.16B,0.14%
22-01-2003,1082.9,1078.45,1086.2,1073.6,48.87B,0.46%
